DEBUG:asyncio:Using selector: EpollSelector
INFO:root:hadith id : 48723 20210816, 08:24:34
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48723 20210816, 08:24:34
INFO:root:hadith id : 48724 20210816, 08:24:34
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48724 20210816, 08:24:34
INFO:root:hadith id : 48725 20210816, 08:24:34
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48725 20210816, 08:24:34
INFO:root:hadith id : 48726 20210816, 08:24:34
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48726 20210816, 08:24:34
INFO:root:hadith id : 48727 20210816, 08:24:35
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48727 20210816, 08:24:35
INFO:root:hadith id : 48728 20210816, 08:24:35
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48728 20210816, 08:24:35
INFO:root:hadith id : 48729 20210816, 08:24:35
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48729 20210816, 08:24:35
INFO:root:hadith id : 48730 20210816, 08:24:35
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48730 20210816, 08:24:35
INFO:root:hadith id : 48731 20210816, 08:24:36
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48731 20210816, 08:24:36
INFO:root:hadith id : 48732 20210816, 08:24:36
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48732 20210816, 08:24:36
INFO:root:hadith id : 48733 20210816, 08:24:36
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48733 20210816, 08:24:36
INFO:root:hadith id : 48734 20210816, 08:24:36
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48734 20210816, 08:24:36
INFO:root:hadith id : 48735 20210816, 08:24:36
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48735 20210816, 08:24:36
INFO:root:hadith id : 48736 20210816, 08:24:37
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48736 20210816, 08:24:37
INFO:root:hadith id : 48737 20210816, 08:24:37
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48737 20210816, 08:24:37
INFO:root:hadith id : 48738 20210816, 08:24:37
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48738 20210816, 08:24:37
INFO:root:hadith id : 48739 20210816, 08:24:37
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48739 20210816, 08:24:37
INFO:root:hadith id : 48740 20210816, 08:24:38
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48740 20210816, 08:24:38
INFO:root:hadith id : 48741 20210816, 08:24:38
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48741 20210816, 08:24:38
INFO:root:hadith id : 48742 20210816, 08:24:38
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48742 20210816, 08:24:38
INFO:root:hadith id : 48743 20210816, 08:24:38
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48743 20210816, 08:24:38
INFO:root:hadith id : 48744 20210816, 08:24:38
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48744 20210816, 08:24:38
INFO:root:hadith id : 48745 20210816, 08:24:39
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48745 20210816, 08:24:39
INFO:root:hadith id : 48746 20210816, 08:24:39
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48746 20210816, 08:24:39
INFO:root:hadith id : 48747 20210816, 08:24:39
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48747 20210816, 08:24:39
INFO:root:hadith id : 48748 20210816, 08:24:39
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48748 20210816, 08:24:39
INFO:root:hadith id : 48749 20210816, 08:24:39
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48749 20210816, 08:24:39
INFO:root:hadith id : 48750 20210816, 08:24:40
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48750 20210816, 08:24:40
INFO:root:hadith id : 48751 20210816, 08:24:40
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48751 20210816, 08:24:40
INFO:root:hadith id : 48752 20210816, 08:24:40
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48752 20210816, 08:24:40
INFO:root:hadith id : 48753 20210816, 08:24:40
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48753 20210816, 08:24:40
INFO:root:hadith id : 48754 20210816, 08:24:41
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48754 20210816, 08:24:41
INFO:root:hadith id : 48755 20210816, 08:24:41
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48755 20210816, 08:24:41
INFO:root:hadith id : 48756 20210816, 08:24:41
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48756 20210816, 08:24:41
INFO:root:hadith id : 48757 20210816, 08:24:41
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48757 20210816, 08:24:41
INFO:root:hadith id : 48758 20210816, 08:24:41
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48758 20210816, 08:24:41
INFO:root:hadith id : 48759 20210816, 08:24:42
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48759 20210816, 08:24:42
INFO:root:hadith id : 48760 20210816, 08:24:42
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48760 20210816, 08:24:42
INFO:root:hadith id : 48761 20210816, 08:24:42
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48761 20210816, 08:24:42
INFO:root:hadith id : 48762 20210816, 08:24:42
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48762 20210816, 08:24:42
INFO:root:hadith id : 48763 20210816, 08:24:43
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48763 20210816, 08:24:43
INFO:root:hadith id : 48764 20210816, 08:24:43
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48764 20210816, 08:24:43
INFO:root:hadith id : 48765 20210816, 08:24:43
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48765 20210816, 08:24:43
INFO:root:hadith id : 48766 20210816, 08:24:43
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48766 20210816, 08:24:43
INFO:root:hadith id : 48767 20210816, 08:24:44
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48767 20210816, 08:24:44
INFO:root:hadith id : 48768 20210816, 08:24:44
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48768 20210816, 08:24:44
INFO:root:hadith id : 48769 20210816, 08:24:44
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48769 20210816, 08:24:44
INFO:root:hadith id : 48770 20210816, 08:24:44
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48770 20210816, 08:24:44
INFO:root:hadith id : 48771 20210816, 08:24:44
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48771 20210816, 08:24:44
INFO:root:hadith id : 48772 20210816, 08:24:45
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48772 20210816, 08:24:45
INFO:root:hadith id : 48773 20210816, 08:24:45
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48773 20210816, 08:24:45
INFO:root:hadith id : 48774 20210816, 08:24:45
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48774 20210816, 08:24:45
INFO:root:hadith id : 48775 20210816, 08:24:45
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48775 20210816, 08:24:45
INFO:root:hadith id : 48776 20210816, 08:24:46
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48776 20210816, 08:24:46
INFO:root:hadith id : 48777 20210816, 08:24:46
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48777 20210816, 08:24:46
INFO:root:hadith id : 48778 20210816, 08:24:46
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48778 20210816, 08:24:46
INFO:root:hadith id : 48779 20210816, 08:24:46
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48779 20210816, 08:24:46
INFO:root:hadith id : 48780 20210816, 08:24:46
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48780 20210816, 08:24:46
INFO:root:hadith id : 48781 20210816, 08:24:47
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48781 20210816, 08:24:47
INFO:root:hadith id : 48782 20210816, 08:24:47
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48782 20210816, 08:24:47
INFO:root:hadith id : 48783 20210816, 08:24:47
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48783 20210816, 08:24:47
INFO:root:hadith id : 48784 20210816, 08:24:47
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48784 20210816, 08:24:47
INFO:root:hadith id : 48785 20210816, 08:24:48
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48785 20210816, 08:24:48
INFO:root:hadith id : 48786 20210816, 08:24:48
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48786 20210816, 08:24:48
INFO:root:hadith id : 48787 20210816, 08:24:48
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48787 20210816, 08:24:48
INFO:root:hadith id : 48788 20210816, 08:24:49
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48788 20210816, 08:24:49
INFO:root:hadith id : 48789 20210816, 08:24:49
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48789 20210816, 08:24:49
INFO:root:hadith id : 48790 20210816, 08:24:49
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48790 20210816, 08:24:49
INFO:root:hadith id : 48791 20210816, 08:24:49
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48791 20210816, 08:24:49
INFO:root:hadith id : 48792 20210816, 08:24:49
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48792 20210816, 08:24:49
INFO:root:hadith id : 48793 20210816, 08:24:50
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48793 20210816, 08:24:50
INFO:root:hadith id : 48794 20210816, 08:24:50
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48794 20210816, 08:24:50
INFO:root:hadith id : 48795 20210816, 08:24:50
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48795 20210816, 08:24:50
INFO:root:hadith id : 48796 20210816, 08:24:50
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48796 20210816, 08:24:50
INFO:root:hadith id : 48797 20210816, 08:24:51
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48797 20210816, 08:24:51
INFO:root:hadith id : 48798 20210816, 08:24:51
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48798 20210816, 08:24:51
INFO:root:hadith id : 48799 20210816, 08:24:51
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48799 20210816, 08:24:51
INFO:root:hadith id : 48800 20210816, 08:24:51
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48800 20210816, 08:24:51
INFO:root:hadith id : 48801 20210816, 08:24:52
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48801 20210816, 08:24:52
INFO:root:hadith id : 48802 20210816, 08:24:52
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48802 20210816, 08:24:52
INFO:root:hadith id : 48803 20210816, 08:24:52
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
DEBUG:urllib3.connectionpool:https://hadith.inoor.ir:443 "POST /service/api/elastic/ElasticHadithById HTTP/1.1" 429 17
ERROR:root:first exception occured !!! hadith id : 48803 20210816, 08:24:52
INFO:root:hadith id : 48804 20210816, 08:24:52
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): hadith.inoor.ir:443
